datetime,open,high,low,close,volume
2020-04-09 07:00:00,135.358,135.403,135.013,135.155,0
2020-04-09 08:00:00,135.157,135.408,134.927,135.352,0
2020-04-09 09:00:00,135.355,135.744,135.242,135.507,0
2020-04-09 10:00:00,135.507,135.523,135.078,135.316,0
2020-04-09 11:00:00,135.314,135.321,134.909,134.97,0
2020-04-09 12:00:00,134.969,135.021,134.815,134.918,0
2020-04-09 13:00:00,134.916,135.225,134.83,135.183,0
2020-04-09 14:00:00,135.182,135.214,134.982,135.008,0
2020-04-09 15:00:00,135.009,135.257,135.0,135.173,0
2020-04-09 16:00:00,135.174,135.247,135.093,135.213,0
2020-04-09 17:00:00,135.183,135.317,134.855,134.961,0
2020-04-09 18:00:00,135.18,135.18,134.964,135.139,0
2020-04-09 19:00:00,135.139,135.25,135.073,135.162,0
2020-04-09 20:00:00,135.162,135.257,134.997,135.139,0
2020-04-09 21:00:00,135.139,135.17,135.046,135.165,0
2020-04-09 22:00:00,135.161,135.226,135.104,135.186,0
2020-04-09 23:00:00,135.186,135.205,135.069,135.078,0
2020-04-10 00:00:00,135.078,135.157,135.003,135.118,0
2020-04-10 01:00:00,135.118,135.157,135.02,135.102,0
2020-04-10 02:00:00,135.099,135.192,135.031,135.064,0
2020-04-10 03:00:00,135.069,135.24,135.027,135.19,0
2020-04-10 04:00:00,135.19,135.241,135.04,135.164,0
2020-04-10 05:00:00,135.164,135.306,135.138,135.302,0
2020-04-10 06:00:00,135.291,135.324,135.232,135.297,0
2020-04-10 07:00:00,135.297,135.38,135.243,135.349,0
2020-04-10 08:00:00,135.347,135.383,135.297,135.354,0
2020-04-10 09:00:00,135.355,135.401,135.194,135.242,0
2020-04-10 10:00:00,135.243,135.243,135.166,135.208,0
2020-04-10 11:00:00,135.218,135.298,135.209,135.28,0
2020-04-10 12:00:00,135.28,135.293,135.186,135.218,0
2020-04-10 13:00:00,135.213,135.262,135.175,135.187,0
2020-04-10 14:00:00,135.185,135.24,135.136,135.148,0
2020-04-10 15:00:00,135.148,135.17,135.083,135.136,0
2020-04-10 16:00:00,135.137,135.259,134.718,134.718,0
